Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 
TIME       : 
FILENAME   : 
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=19
  Status                  =Started =0
  Serial number           =..00-EU148  219.
  Instrument number       =UTC-6
                          =0
  Location                =EXAMPLE_2
  Sample period           =H01
  Sample method           =T
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


[Series settings]
  Serial number           =..00-EU148  219.
  Instrument number       =UTC-6
  Location                =NO_36_VEI_EU148
  Sample period           =00 01:00:00 0
  Sample method           =T
  Start date / time       =16:13:11 1-03-24
  End date / time         =16:13:10 30-06-24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =400       CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   �C
  Range                   =100,000   �C


Date/time;Pressure[cmH2O];Temperature[�C]
2024/03/06 22:19:55;1134,883;21,233
2024/03/06 23:19:55;1134,475;21,240
2024/03/07 00:19:55;1133,950;21,247
2024/03/07 01:19:55;1133,658;21,233
2024/03/07 02:19:55;1132,842;21,240
2024/03/07 03:19:55;1132,842;21,223
2024/03/07 04:19:55;1132,258;21,217
2024/03/07 05:19:55;1132,258;21,217
2024/03/07 06:19:55;1132,258;21,233
2024/03/07 07:19:55;1132,667;21,223
2024/03/07 08:19:55;1133,133;21,223
2024/03/07 09:19:55;1132,258;21,200
2024/03/07 10:19:55;1132,550;21,200
2024/03/07 11:19:55;1132,142;21,200
2024/03/07 12:19:55;1131,733;21,210
2024/03/07 13:19:55;1130,625;21,187
2024/03/07 14:19:55;1129,925;21,193
2024/03/07 15:19:55;1129,400;21,193
2024/03/07 16:19:55;1128,992;21,187
2024/03/07 17:19:55;1128,700;21,187
2024/03/07 18:19:55;1128,408;21,193
2024/03/07 19:19:55;1127,708;21,177
2024/03/07 20:19:55;1128,700;21,187
2024/03/07 21:19:55;1128,117;21,170
2024/03/07 22:19:55;1127,708;21,170
2024/03/07 23:19:55;1128,000;21,177
2024/03/08 00:19:55;1127,300;21,147
2024/03/08 01:19:55;1126,600;21,163
2024/03/08 02:19:55;1125,492;21,170
2024/03/08 03:19:55;1125,492;21,130
2024/03/08 04:19:55;1124,675;21,163
2024/03/08 05:19:55;1124,150;21,147
2024/03/08 06:19:55;1124,558;21,153
2024/03/08 07:19:55;1124,383;21,153
2024/03/08 08:19:55;1124,383;21,130
2024/03/08 09:19:55;1123,567;21,153
2024/03/08 10:19:55;1123,333;21,163
2024/03/08 11:19:55;1122,750;21,130
2024/03/08 12:19:55;1121,933;21,147
2024/03/08 13:19:55;1120,242;21,123
2024/03/08 14:19:55;1118,725;21,130
2024/03/08 15:19:55;1118,900;21,130
2024/03/08 16:19:55;1118,317;21,123
2024/03/08 17:19:55;1119,017;21,130
2024/03/08 18:19:55;1120,242;21,123
2024/03/08 19:19:55;1120,533;21,123
2024/03/08 20:19:55;1120,417;21,130
2024/03/08 21:19:55;1120,708;21,107
2024/03/08 22:19:55;1121,525;21,107
2024/03/08 23:19:55;1121,233;21,107
2024/03/09 00:19:55;1121,233;21,123
2024/03/09 01:19:55;1121,525;21,093
2024/03/09 02:19:55;1120,825;21,117
2024/03/09 03:19:55;1121,117;21,100
2024/03/09 04:19:55;1120,708;21,093
2024/03/09 05:19:55;1122,342;21,093
2024/03/09 06:19:55;1123,742;21,083
2024/03/09 07:19:55;1124,383;21,100
2024/03/09 08:19:55;1125,667;21,083
2024/03/09 09:19:55;1126,192;21,093
2024/03/09 10:19:55;1126,075;21,083
2024/03/09 11:19:55;1126,600;21,070
2024/03/09 12:19:55;1126,367;21,077
2024/03/09 13:19:55;1125,258;21,070
2024/03/09 14:19:55;1125,258;21,060
2024/03/09 15:19:55;1125,083;21,070
2024/03/09 16:19:55;1125,258;21,060
2024/03/09 17:19:55;1125,783;21,070
2024/03/09 18:19:55;1126,775;21,043
2024/03/09 19:19:55;1127,592;21,043
2024/03/09 20:19:55;1128,292;21,053
2024/03/09 21:19:55;1129,225;21,060
2024/03/09 22:19:55;1129,633;21,053
2024/03/09 23:19:55;1129,808;21,043
2024/03/10 00:19:55;1130,742;21,037
2024/03/10 01:19:55;1131,033;21,037
2024/03/10 02:19:55;1131,033;21,043
2024/03/10 03:19:55;1130,917;21,030
2024/03/10 04:19:55;1131,850;21,037
2024/03/10 05:19:55;1132,025;21,020
2024/03/10 06:19:55;1132,142;21,037
2024/03/10 07:19:55;1133,250;21,030
2024/03/10 08:19:55;1133,950;21,020
2024/03/10 09:19:55;1134,067;21,037
2024/03/10 10:19:55;1134,358;21,013
2024/03/10 11:19:55;1133,950;21,007
2024/03/10 12:19:55;1133,133;20,997
2024/03/10 13:19:55;1132,550;21,013
2024/03/10 14:19:55;1131,733;21,007
2024/03/10 15:19:55;1130,742;20,997
2024/03/10 16:19:55;1130,742;20,997
2024/03/10 17:19:55;1130,508;20,997
2024/03/10 18:19:55;1131,033;20,983
2024/03/10 19:19:55;1131,733;20,973
2024/03/10 20:19:55;1132,025;20,973
2024/03/10 21:19:55;1132,025;20,983
2024/03/10 22:19:55;1133,133;20,990
2024/03/10 23:19:55;1132,842;20,973
2024/03/11 00:19:55;1132,667;20,983
2024/03/11 01:19:55;1132,667;20,967
2024/03/11 02:19:55;1132,258;20,967
2024/03/11 03:19:55;1131,850;20,967
2024/03/11 04:19:55;1132,258;20,967
2024/03/11 05:19:55;1132,433;20,880
2024/03/11 06:19:55;1132,842;20,793
2024/03/11 07:19:55;1134,067;20,787
2024/03/11 08:19:55;1134,183;20,793
2024/03/11 09:19:55;1134,358;20,763
2024/03/11 10:19:55;1134,067;20,787
2024/03/11 11:19:55;1133,775;20,820
2024/03/11 12:19:55;1133,133;20,770
2024/03/11 13:19:55;1132,025;20,787
2024/03/11 14:19:55;1131,733;20,780
2024/03/11 15:19:55;1131,442;20,780
2024/03/11 16:19:55;1131,325;20,780
2024/03/11 17:19:55;1131,325;20,757
2024/03/11 18:19:55;1131,033;20,763
2024/03/11 19:19:55;1130,217;20,770
2024/03/11 20:19:55;1130,917;20,780
2024/03/11 21:19:55;1130,742;20,780
2024/03/11 22:19:55;1130,333;20,770
2024/03/11 23:19:55;1129,808;20,763
2024/03/12 00:19:55;1129,400;20,787
2024/03/12 01:19:55;1128,992;20,793
2024/03/12 02:19:55;1128,525;20,793
2024/03/12 03:19:55;1128,000;20,763
2024/03/12 04:19:55;1128,000;20,770
2024/03/12 05:19:55;1128,117;20,787
2024/03/12 06:19:55;1128,000;20,787
2024/03/12 07:19:55;1128,000;20,780
2024/03/12 08:19:55;1128,408;20,770
2024/03/12 09:19:55;1128,525;20,787
2024/03/12 10:19:55;1128,408;20,787
2024/03/12 11:19:55;1127,708;20,780
2024/03/12 12:19:55;1126,483;20,770
2024/03/12 13:19:55;1125,258;20,787
2024/03/12 14:19:55;1124,558;20,763
2024/03/12 15:19:55;1123,742;20,787
2024/03/12 16:19:55;1122,750;20,787
2024/03/12 17:19:55;1122,633;20,780
2024/03/12 18:19:55;1122,342;20,770
2024/03/12 19:19:55;1122,225;20,787
2024/03/12 20:19:55;1122,342;20,787
2024/03/12 21:19:55;1122,750;20,780
2024/03/12 22:19:55;1122,633;20,780
2024/03/12 23:19:55;1121,525;20,780
2024/03/13 00:19:55;1121,350;20,793
2024/03/13 01:19:55;1121,233;20,780
2024/03/13 02:19:55;1120,533;20,757
2024/03/13 03:19:55;1120,125;20,820
2024/03/13 04:19:55;1119,833;20,780
2024/03/13 05:19:55;1119,717;20,787
2024/03/13 06:19:55;1120,417;20,787
2024/03/13 07:19:55;1120,008;20,787
2024/03/13 08:19:55;1120,242;20,803
2024/03/13 09:19:55;1121,233;20,770
2024/03/13 10:19:55;1121,525;20,763
2024/03/13 11:19:55;1120,942;20,780
2024/03/13 12:19:55;1119,600;20,780
2024/03/13 13:19:55;1119,017;20,793
2024/03/13 14:19:55;1118,200;20,820
2024/03/13 15:19:55;1117,208;20,780
2024/03/13 16:19:55;1117,383;20,810
2024/03/13 17:19:55;1117,500;20,803
2024/03/13 18:19:55;1117,500;20,787
2024/03/13 19:19:55;1117,908;20,803
2024/03/13 20:19:55;1118,083;20,793
2024/03/13 21:19:55;1117,908;20,827
2024/03/13 22:19:55;1117,617;20,803
2024/03/13 23:19:55;1117,500;20,820
2024/03/14 00:19:55;1116,800;20,803
2024/03/14 01:19:55;1116,392;20,810
2024/03/14 02:19:55;1115,983;20,827
2024/03/14 03:19:55;1115,692;20,803
2024/03/14 04:19:55;1115,575;20,810
2024/03/14 05:19:55;1116,100;20,787
2024/03/14 06:19:55;1116,392;20,810
2024/03/14 07:19:55;1117,208;20,820
2024/03/14 08:19:55;1117,208;20,843
2024/03/14 09:19:55;1117,500;20,793
2024/03/14 10:19:55;1117,500;20,820
2024/03/14 11:19:55;1117,500;20,803
2024/03/14 12:19:55;1116,800;20,820
2024/03/14 13:19:55;1116,275;20,810
2024/03/14 14:19:55;1115,867;20,827
2024/03/14 15:19:55;1115,692;20,843
2024/03/14 16:19:55;1115,458;20,810
2024/03/14 17:19:55;1114,875;20,827
2024/03/14 18:19:55;1115,167;20,880
2024/03/14 19:19:55;1115,458;20,867
2024/03/14 20:19:55;1115,283;20,873
2024/03/14 21:19:55;1115,167;20,873
2024/03/14 22:19:55;1114,758;20,890
2024/03/14 23:19:55;1114,583;20,873
2024/03/15 00:19:55;1114,175;20,873
2024/03/15 01:19:55;1113,242;20,873
2024/03/15 02:19:55;1113,358;20,880
2024/03/15 03:19:55;1112,833;20,880
2024/03/15 04:19:55;1112,425;20,880
2024/03/15 05:19:55;1112,950;20,903
2024/03/15 06:19:55;1114,350;20,880
2024/03/15 07:19:55;1114,875;20,890
2024/03/15 08:19:55;1114,992;20,897
2024/03/15 09:19:55;1115,458;20,913
2024/03/15 10:19:55;1115,458;20,897
2024/03/15 11:19:55;1113,650;20,890
2024/03/15 12:19:55;1113,067;20,897
2024/03/15 13:19:55;1112,658;20,903
2024/03/15 14:19:55;1112,542;20,913
2024/03/15 15:19:55;1113,767;20,897
2024/03/15 16:19:55;1111,725;20,913
2024/03/15 17:19:55;1111,317;20,903
2024/03/15 18:19:55;1112,658;20,903
2024/03/15 19:19:55;1112,133;20,897
2024/03/15 20:19:55;1113,067;20,913
2024/03/15 21:19:55;1114,058;20,913
2024/03/15 22:19:55;1116,100;20,897
2024/03/15 23:19:55;1114,875;20,903
2024/03/16 00:19:55;1111,842;20,897
2024/03/16 01:19:55;1111,317;20,920
2024/03/16 02:19:55;1109,800;20,903
2024/03/16 03:19:55;1110,733;20,903
2024/03/16 04:19:55;1110,617;20,903
2024/03/16 05:19:55;1111,725;20,913
2024/03/16 06:19:55;1112,250;20,913
2024/03/16 07:19:55;1112,833;20,913
2024/03/16 08:19:55;1113,242;20,913
2024/03/16 09:19:55;1112,833;20,913
2024/03/16 10:19:55;1112,833;20,913
2024/03/16 11:19:55;1111,842;20,920
2024/03/16 12:19:55;1110,850;20,920
2024/03/16 13:19:55;1110,208;20,927
2024/03/16 14:19:55;1108,925;20,927
2024/03/16 15:19:55;1108,692;20,927
2024/03/16 16:19:55;1108,283;20,920
2024/03/16 17:19:55;1108,400;20,927
2024/03/16 18:19:55;1107,817;20,927
2024/03/16 19:19:55;1107,817;20,927
2024/03/16 20:19:55;1108,925;20,943
2024/03/16 21:19:55;1108,692;20,937
2024/03/16 22:19:55;1107,992;20,937
2024/03/16 23:19:55;1107,175;20,943
2024/03/17 00:19:55;1106,592;20,937
2024/03/17 01:19:55;1106,183;20,943
2024/03/17 02:19:55;1105,483;20,943
2024/03/17 03:19:55;1105,892;20,943
2024/03/17 04:19:55;1105,775;20,937
2024/03/17 05:19:55;1105,658;20,927
2024/03/17 06:19:55;1105,367;20,943
2024/03/17 07:19:55;1105,775;20,943
2024/03/17 08:19:55;1105,192;20,943
2024/03/17 09:19:55;1105,367;20,943
2024/03/17 10:19:55;1104,375;20,943
2024/03/17 11:19:55;1109,917;20,920
2024/03/17 12:19:55;1112,542;20,950
2024/03/17 13:19:55;1112,833;20,950
2024/03/17 14:19:55;1112,542;20,950
2024/03/17 15:19:55;1112,133;20,960
2024/03/17 16:19:55;1111,842;20,943
2024/03/17 17:19:55;1111,550;20,950
2024/03/17 18:19:55;1112,542;20,943
2024/03/17 19:19:55;1112,833;20,943
2024/03/17 20:19:55;1114,350;20,943
2024/03/17 21:19:55;1115,867;20,937
2024/03/17 22:19:55;1116,683;20,920
2024/03/17 23:19:55;1117,092;20,937
2024/03/18 00:19:55;1117,208;20,927
2024/03/18 01:19:55;1116,800;20,927
2024/03/18 02:19:55;1116,975;20,920
2024/03/18 03:19:55;1117,208;20,920
2024/03/18 04:19:55;1117,617;20,897
2024/03/18 05:19:55;1118,725;20,897
2024/03/18 06:19:55;1120,417;20,857
2024/03/18 07:19:55;1121,525;20,903
2024/03/18 08:19:55;1122,633;20,867
2024/03/18 09:19:55;1123,333;20,880
2024/03/18 10:19:55;1123,333;20,873
2024/03/18 11:19:55;1123,567;20,873
2024/03/18 12:19:55;1123,042;20,867
2024/03/18 13:19:55;1122,458;20,867
2024/03/18 14:19:55;1121,350;20,857
2024/03/18 15:19:55;1121,233;20,857
2024/03/18 16:19:55;1121,525;20,867
2024/03/18 17:19:55;1121,350;20,857
2024/03/18 18:19:55;1123,042;20,857
2024/03/18 19:19:55;1124,150;20,873
2024/03/18 20:19:55;1125,375;20,850
2024/03/18 21:19:55;1126,075;20,857
2024/03/18 22:19:55;1126,600;20,873
2024/03/18 23:19:55;1126,483;20,850
2024/03/19 00:19:55;1126,892;20,850
2024/03/19 01:19:55;1126,075;20,867
2024/03/19 02:19:55;1125,783;20,873
2024/03/19 03:19:55;1125,258;20,867
2024/03/19 04:19:55;1126,367;20,850
2024/03/19 05:19:55;1127,300;20,850
2024/03/19 06:19:55;1127,708;20,857
2024/03/19 07:19:55;1128,292;20,857
2024/03/19 08:19:55;1129,108;20,857
2024/03/19 09:19:55;1128,700;20,880
2024/03/19 10:19:55;1127,883;20,850
2024/03/19 11:19:55;1127,300;20,850
2024/03/19 12:19:55;1125,375;20,857
2024/03/19 13:19:55;1124,675;20,880
2024/03/19 14:19:55;1123,158;20,880
2024/03/19 15:19:55;1122,633;20,880
2024/03/19 16:19:55;1122,633;20,867
2024/03/19 17:19:55;1122,458;20,867
2024/03/19 18:19:55;1122,225;20,867
2024/03/19 19:19:55;1122,050;20,873
2024/03/19 20:19:55;1122,458;20,873
2024/03/19 21:19:55;1122,225;20,873
2024/03/19 22:19:55;1121,933;20,890
2024/03/19 23:19:55;1121,117;20,880
2024/03/20 00:19:55;1121,233;20,880
2024/03/20 01:19:55;1120,942;20,880
2024/03/20 02:19:55;1120,825;20,873
2024/03/20 03:19:55;1120,825;20,880
2024/03/20 04:19:55;1120,825;20,873
2024/03/20 05:19:55;1120,825;20,873
2024/03/20 06:19:55;1120,533;20,880
2024/03/20 07:19:55;1121,350;20,897
2024/03/20 08:19:55;1121,642;20,880
2024/03/20 09:19:55;1121,642;20,880
2024/03/20 10:19:55;1121,525;20,890
2024/03/20 11:19:55;1121,117;20,880
2024/03/20 12:19:55;1119,600;20,880
2024/03/20 13:19:55;1119,017;20,880
2024/03/20 14:19:55;1118,083;20,890
2024/03/20 15:19:55;1117,792;20,897
2024/03/20 16:19:55;1116,975;20,903
2024/03/20 17:19:55;1117,208;20,897
2024/03/20 18:19:55;1117,383;20,897
2024/03/20 19:19:55;1117,617;20,897
2024/03/20 20:19:55;1117,617;20,890
2024/03/20 21:19:55;1118,200;20,897
2024/03/20 22:19:55;1118,083;20,880
2024/03/20 23:19:55;1117,908;20,890
2024/03/21 00:19:55;1117,792;20,903
2024/03/21 01:19:55;1117,208;20,897
2024/03/21 02:19:55;1116,392;20,903
2024/03/21 03:19:55;1116,392;20,897
2024/03/21 04:19:55;1116,683;20,903
2024/03/21 05:19:55;1116,567;20,903
2024/03/21 06:19:55;1117,500;20,913
2024/03/21 07:19:55;1116,683;20,920
2024/03/21 08:19:55;1117,092;20,913
2024/03/21 09:19:55;1117,383;20,903
2024/03/21 10:19:55;1116,275;20,913
2024/03/21 11:19:55;1115,283;20,903
2024/03/21 12:19:55;1115,167;20,903
2024/03/21 13:19:55;1114,992;20,913
2024/03/21 14:19:55;1113,067;20,903
2024/03/21 15:19:55;1112,658;20,927
2024/03/21 16:19:55;1111,842;20,913
2024/03/21 17:19:55;1112,250;20,920
2024/03/21 18:19:55;1111,550;20,927
2024/03/21 19:19:55;1110,033;20,913
2024/03/21 20:19:55;1111,550;20,937
2024/03/21 21:19:55;1110,617;20,913
2024/03/21 22:19:55;1110,733;20,927
2024/03/21 23:19:55;1109,217;20,927
2024/03/22 00:19:55;1109,100;20,920
2024/03/22 01:19:55;1108,400;20,943
2024/03/22 02:19:55;1107,000;20,927
2024/03/22 03:19:55;1105,892;20,927
2024/03/22 04:19:55;1105,658;20,920
2024/03/22 05:19:55;1106,300;20,937
2024/03/22 06:19:55;1106,475;20,927
2024/03/22 07:19:55;1134,358;20,820
2024/03/22 08:19:55;1113,242;20,820
2024/03/22 09:19:55;1112,833;20,833
2024/03/22 10:19:55;1113,942;20,833
2024/03/22 11:19:55;1113,767;20,833
2024/03/22 12:19:55;1113,942;20,850
2024/03/22 13:19:55;1114,058;20,857
2024/03/22 14:19:55;1113,942;20,850
2024/03/22 15:19:55;1113,067;20,873
2024/03/22 16:19:55;1113,358;20,873
2024/03/22 17:19:55;1114,058;20,880
2024/03/22 18:19:55;1114,467;20,890
2024/03/22 19:19:55;1114,875;20,890
2024/03/22 20:19:55;1116,275;20,880
2024/03/22 21:19:55;1116,567;20,867
2024/03/22 22:19:55;1116,975;20,903
2024/03/22 23:19:55;1117,383;20,880
2024/03/23 00:19:55;1117,208;20,913
2024/03/23 01:19:55;1117,792;20,890
2024/03/23 02:19:55;1117,792;20,873
2024/03/23 03:19:55;1118,200;20,913
2024/03/23 04:19:55;1118,608;20,880
2024/03/23 05:19:55;1119,600;20,927
2024/03/23 06:19:55;1120,125;20,913
2024/03/23 07:19:55;1121,117;20,880
2024/03/23 08:19:55;1121,933;20,983
2024/03/23 09:19:55;1122,633;20,990
2024/03/23 10:19:55;1122,867;21,030
2024/03/23 11:19:55;1122,342;20,943
2024/03/23 12:19:55;1121,933;21,030
2024/03/23 13:19:55;1121,350;21,037
2024/03/23 14:19:55;1120,825;21,037
2024/03/23 15:19:55;1120,417;20,997
2024/03/23 16:19:55;1120,242;21,060
2024/03/23 17:19:55;1120,417;21,037
2024/03/23 18:19:55;1120,533;20,983
2024/03/23 19:19:55;1121,233;21,020
2024/03/23 20:19:55;1122,225;21,020
2024/03/23 21:19:55;1122,750;21,037
2024/03/23 22:19:55;1122,633;20,997
2024/03/23 23:19:55;1122,050;21,007
2024/03/24 00:19:55;1122,342;21,013
2024/03/24 01:19:55;1121,758;20,960
2024/03/24 02:19:55;1120,533;21,037
2024/03/24 03:19:55;1120,533;21,043
2024/03/24 04:19:55;1120,242;21,037
2024/03/24 05:19:55;1120,125;21,020
2024/03/24 06:19:55;1120,008;20,983
2024/03/24 07:19:55;1120,417;20,973
2024/03/24 08:19:55;1120,533;21,037
2024/03/24 09:19:55;1120,942;21,020
2024/03/24 10:19:55;1120,242;21,030
2024/03/24 11:19:55;1120,242;21,037
2024/03/24 12:19:55;1120,417;20,943
2024/03/24 13:19:55;1118,900;21,007
2024/03/24 14:19:55;1117,617;20,973
2024/03/24 15:19:55;1116,800;20,973
2024/03/24 16:19:55;1116,100;20,997
2024/03/24 17:19:55;1116,275;21,007
2024/03/24 18:19:55;1115,458;21,020
2024/03/24 19:19:55;1114,758;21,030
2024/03/24 20:19:55;1114,875;21,037
2024/03/24 21:19:55;1114,467;20,937
2024/03/24 22:19:55;1115,167;21,030
2024/03/24 23:19:55;1114,875;20,973
2024/03/25 00:19:55;1114,875;21,037
2024/03/25 01:19:55;1113,767;21,037
2024/03/25 02:19:55;1112,658;21,020
